source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for Android,"@Gsimmons03Ginny: @realDonaldTrump ..Kaine is awful Trump and Pence are the ticket..no more lies we are ready to see America Great Again!,10-05-2016 02:27:18,9385,30900,false,783493739486416896
Twitter for iPhone,Clinton’s Top Aides Were Mired In Conflict Of Interest At The State Department: https://t.co/wWfdaECtVu#VPDebate #BigLeagueTruth,10-05-2016 02:26:41,6598,16888,false,783493582803972096
Twitter for Android,"@FLifeforce: @_CFJ_ @vine That is a reason to NOT Vote for Hillary Clinton. Vote for Liberty! Vote for @realDonaldTrump",10-05-2016 02:23:01,6044,19044,false,783492660128419840
Twitter for iPhone,.@HillaryClinton’s Careless Use Of A Secret Server Put National Security At Risk: https://t.co/OiAEMnrGcy #VPDebate#BigLeagueTruth,10-05-2016 02:22:24,8888,22717,false,783492506319069184
Twitter for iPhone,CLINTON IS WEAK ON NORTH KOREA:https://t.co/8pRednmnFX #VPDebate,10-05-2016 02:19:54,6337,18588,false,783491875885813761
Twitter for iPhone,RT @TeamTrump: Obama-Clinton FAILED foreign policy:-Bad nuclear deal-Ransom payment to leading state sponsor of terror-Sharing classifie…,10-05-2016 02:17:30,6022,0,true,783491271088156672
Twitter for iPhone,RT @TeamTrump: .@HillaryClinton &amp; @timkaine think you're #Deplorables &amp; #BasementDwellers. @realDonaldTrump &amp; @mike_pence think you're PATR…,10-05-2016 02:17:20,7050,0,true,783491231913349120
Twitter for iPhone,CLINTON’S CLOSE TIES TO PUTIN DESERVE SCRUTINY:https://t.co/wPYm5vQoyt #VPDebate,10-05-2016 02:16:15,10702,19967,false,783490959027732484
Twitter for iPhone,Sanctions Relief From Clinton-Obama Iran Nuclear Deal Likely Go to Terrorists:https://t.co/lM80JriF9k #BigLeagueTruth #VPDebate,10-05-2016 02:15:21,6228,15247,false,783490731964981248
Twitter for iPhone,.@timkaine is wrong for defense: https://t.co/QN9qqoq1kH #BigLeagueTruth #VPDebate,10-05-2016 02:13:40,5312,15217,false,783490308818337796
Twitter for iPhone,ICYMI: PENCE: I RAN A STATE THAT WORKED; KAINE RAN A STATE THAT FAILED. https://t.co/XuWaueNkH0,10-05-2016 02:12:23,8819,22875,false,783489985718517760
Twitter for iPhone,.@timkaine is the ANTI-DEFENSE SENATOR. #VPDebate #BigLeagueTruth https://t.co/qWkvGFARA1,10-05-2016 02:09:58,7067,15320,false,783489376651137025
Twitter for iPhone,RT @TeamTrump: We need STRONG BROAD-SHOULDERED leadership like @mike_pence &amp; @realDonaldTrump in the White House! #VPDebate #BigLeagueTrut…,10-05-2016 02:06:12,7031,0,true,783488429442994176
Twitter for iPhone,CLINTON’S FLAILING SYRIA POLICY WAS JUDGED A FAILURE:https://t.co/ICZxn7Q3vZ #VPDebate,10-05-2016 02:05:58,6222,17300,false,783488370110451712
Twitter for iPhone,RT @GOP: In @timkaine's own words ⬇️ #Debates2016 https://t.co/PMngoKHUjA,10-05-2016 01:54:48,8305,0,true,783485558202916865
Twitter for iPhone,.@mike_pence and I will defeat #ISIS.https://t.co/oCIIDwtptV #VPDebate,10-05-2016 01:54:08,6092,21084,false,783485391084978176
Twitter for iPhone,WHAT THEY ARE SAYING ABOUT MIKE PENCE “DOMINATING” THE DEBATE:https://t.co/mUw9S5GgNM #VPDebate,10-05-2016 01:52:36,6835,21946,false,783485003795529728
Twitter for iPhone,I agree Mike - thank you to all of our law enforcement officers! #VPDebate "Police officers are the best of us..."@Mike_Pence,10-05-2016 01:50:48,11000,36902,false,783484550861037568
Twitter for iPhone,.@HillaryClinton Sneers At Millions Of Average Americans.https://t.co/gEfURjRCfu #VPDebate #BigLeagueTruth,10-05-2016 01:46:08,6261,17113,false,783483379966554114
Twitter for iPhone,RT @TeamTrump: “Police officers are the BEST of us. Law enforcement in this country is a force for GOOD." - @mike_pence #VPDebate #BigLeagu…,10-05-2016 01:40:09,5910,0,true,783481871032123392
Twitter for Android,"@GeeVeeM: @realDonaldTrump @Susiesentinel Pence is so prepared! He did his homework to outperform Kaine.",10-05-2016 01:37:38,6683,27352,false,783481240108146688
Twitter for iPhone,RT @TeamTrump: Law enforcement officers bring communities together &amp; keep us safe. @mike_pence &amp; @realDonaldTrump RESPECT &amp; stand by them!…,10-05-2016 01:37:00,8593,0,true,783481080078749696
Twitter for iPhone,RT @seanspicer: .@timkaine wants to tough on crime - fails to talk about defending rapists and murders #VPDebate,10-05-2016 01:36:09,3597,0,true,783480864395055104
Twitter for iPhone,.@timkaine oversaw unemployment INCREASE by 179249 while @mike_pence DECREASED unemployment in Indiana by 113826.… https://t.co/wFQM8kg287,10-05-2016 01:35:45,9869,21131,false,783480766231552000
Twitter for Android,"@aldonturnaolco1: @FrankLuntz @marthamaccallum @realDonaldTrump good!!",10-05-2016 01:35:25,1790,8440,false,783480681229799424
Twitter for Android,"@bcuzimdamomma: @FreeDavidKing No she only gets #Americans killed #Benghazi - we need @realDonaldTrump #MAGA",10-05-2016 01:35:06,3592,13308,false,783480600724328448
Twitter for Android,"@ifdanyt: @realDonaldTrump Loving @mike_pence he's so likeable and sensible. Kaine is just talking bull!,10-05-2016 01:34:46,4779,19393,false,783480517089828866
Twitter for Android,"@carol_lcnixon67: @realDonaldTrump Kaine says Hillary and he have plans. She could care less what Kaine thinks.",10-05-2016 01:33:50,4369,16954,false,783480283752390656
Twitter for Android,"@ARSenMissyIrvin: I want a "you're fired" president with people in Govt who are WASTING my tax $'s. @realDonaldTrump",10-05-2016 01:33:17,5123,17819,false,783480144614658048
Twitter for Android,.@mike_pence is doing a great job - so far no contest!,10-05-2016 01:30:39,10718,42786,false,783479483873583105
Twitter for Android,"@TeamTrump: .@mike_pence &amp; @realDonaldTrump are PROVEN job creators and are prepared to bring JOBS BACK to the American people!,10-05-2016 01:29:13,4676,16769,false,783479122555080704
Twitter for Android,"@Jnelson52722: @realDonaldTrump @Susiesentinel Kaine looks like an evil crook out of the Batman movies",10-05-2016 01:28:25,8965,28124,false,783478918087004160
Twitter for Android,"@elisac006: @nycmia @realDonaldTrump I agree. Kaine looks like a fool!!",10-05-2016 01:26:09,4863,19477,false,783478348848574465
Twitter for iPhone,RT @TeamTrump: .@timkaine has a pay-to-play problem just like Crooked @HillaryClinton #VPDebates #BigLeagueTruth https://t.co/SPOIn8AN8m,10-05-2016 01:24:38,9971,0,true,783477966906925056
Twitter for Android,"@bigdog_joey: @realDonaldTrump @timkaine is so angry. Our @mike_pence looks great. kaine can't defend all those lies #makeamericagreatagain,10-05-2016 01:22:08,5773,20249,false,783477336645566464
Twitter for iPhone,RT @mike_pence: There’s one clear choice in this election to create jobs and grow the American economy. #VPDebate https://t.co/cvv0cK6Fbt,10-05-2016 01:21:57,12631,0,true,783477292668375040
Twitter for iPhone,RT @joshrogin: Pence is right. Clinton &amp; Obama tried to negotiate an Iraq troop extension but failed. Bush admin always anticipated such an…,10-05-2016 01:21:25,5474,0,true,783477156647018496
Twitter for Android,"@Susiesentinel: #pence is so much more likeable than Kaine #cbsnews @realDonaldTrump",10-05-2016 01:16:00,5367,22298,false,783475795238858752
Twitter for Android,"@lainey34210: @realDonaldTrump Great opening Pence💕",10-05-2016 01:15:22,3601,17250,false,783475635712765952
Twitter for Android,"@RoadkingL: @mike_pence Wow Kaine couldn't go 12 seconds without a lie. Marines and military are scared of the liar running. #bengazi",10-05-2016 01:12:45,6490,20669,false,783474976842059777
Twitter for iPhone,.@megynkelly- I am in Nevada. Sorry to inform you Kellyanne is in the audience. Better luck next time.,10-05-2016 01:06:02,3603,14060,false,783473285535150080
Twitter for Android,Both are looking good! Now we begin!,10-05-2016 01:05:53,2133,11146,false,783473247694102528
Twitter for Android,Here we go - Enjoy!,10-05-2016 01:01:12,4002,17172,false,783472068796911616
Twitter for Android,I will be live-tweeting the V.P. Debate. Very exciting! MAKE AMERICA GREAT AGAIN!,10-05-2016 00:18:38,5217,20153,false,783461358436089856
Twitter for Android,Wow @CNN is so negative. Their panel is a joke biased and very dumb. I'm turning to @FoxNews where we get a fair shake! Mike will do great,10-05-2016 00:12:59,8066,33537,false,783459936361512960
Twitter for Android,Wow did you just hear Bill Clinton's statement on how bad ObamaCare is. Hillary not happy. As I have been saying REPEAL AND REPLACE!,10-04-2016 23:55:55,11364,32866,false,783455640643514368
Twitter for iPhone,Join the MOVEMENT!https://t.co/3KWOl20zMm https://t.co/BS5JLelPJd,10-04-2016 23:44:28,5370,13538,false,783452759462850560
Twitter for iPhone,Thank you ARIZONA! This is a MOVEMENT like nobody has ever seen before. Together we are going to MAKE AMERICA SAFE… https://t.co/EwP4hnaeoE,10-04-2016 22:38:18,6624,18728,false,783436108176629760
Twitter for iPhone,My childcare plan makes a difference for working families - more money more freedom. #AmericaFirst means… https://t.co/X3Yn3FZphf,10-04-2016 19:48:15,9198,22836,false,783393314309484544
Twitter for iPhone,I will be watching the great Governor @Mike_Pence and live tweeting the VP debate tonight starting at 8:30pm est! Enjoy!,10-04-2016 19:40:44,7201,24813,false,783391423663964160
Twitter for iPhone,Join me in Reno Nevada tomorrow at 3:30pm! #AmericaFirst #MAGATickets: https://t.co/DJ7JJUkkz7,10-04-2016 19:36:19,3203,9421,false,783390310969651200
Twitter for iPhone,Join me in Reno Nevada on Wednesday at 3:30pm at the Reno-Sparks Convention Center! #MAGATickets:… https://t.co/G0NvFLQWgS,10-04-2016 03:39:42,6603,15621,false,783149570721144832
Twitter for iPhone,Thank you Colorado! #MAGAhttps://t.co/3KWOl20zMmhttps://t.co/M7QhdCgRzw https://t.co/wIGNtKPA2X,10-04-2016 02:20:21,8955,22251,false,783129603363659776
Twitter for iPhone,We must bring the truth directly to hard-working Americans who want to take our country back. #BigLeagueTruth… https://t.co/0iAeiPYEhO,10-03-2016 22:03:46,11533,25124,false,783065029172088832
Twitter for iPhone,Thank you Pueblo Colorado! #TrumpRally #AmericaFirsthttps://t.co/3KWOl20zMm https://t.co/rFAf7xYNhy,10-03-2016 21:41:35,6434,16025,false,783059449128759296
Twitter for iPhone,Join me in Henderson Nevada on Wednesday at 11:30am! #MAGA Tickets: https://t.co/pWTYv9BbUE,10-03-2016 14:10:52,5969,14787,false,782946021957599232
Twitter for Android,Just announced that Iraq (U.S.) is preparing for battle to reclaim Mosul. Why do they have to announce this? Makes mission much harder!,10-02-2016 23:45:40,13854,38012,false,782728287718150144
Twitter for iPhone,Melania and I extend our warmest greetings to those observing Rosh Hashanah here in the United States in Israel and around the world.,10-02-2016 21:59:07,12069,38384,false,782701472685420544
Twitter for iPhone,Bernie should pull his endorsement of Crooked Hillary after she decieved him and then attacked him and his supporters.,10-02-2016 21:48:21,16494,44246,false,782698760514207744
Twitter for Android,"@trumplican2016: .@realDonaldTrump  There will be MASSIVE turnout for you  Mr. Trump - These polls don't register the pulse of the PEOPLE!,10-02-2016 12:10:33,10290,27973,false,782553353242841088
Twitter for Android,I have created tens of thousands of jobs and will bring back great American prosperity. Hillary has only created jobs at the FBI and DOJ!,10-02-2016 11:35:00,19176,51117,false,782544407593619457
Twitter for Android,I know our complex tax laws better than anyone who has ever run for president and am the only one who can fix them. #failing@nytimes,10-02-2016 11:22:41,15421,41385,false,782541307168391168
Twitter for Android,Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!,10-01-2016 21:29:56,8929,30580,false,782331741369462784
Twitter for Android,Wow just saw the really bad @CNN ratings. People don't want to watch bad product that only builds up Crooked Hillary.,10-01-2016 21:25:52,10920,31493,false,782330717539803136
Twitter for Android,The so-called Commission on Presidential Debates admitted to us that the DJT audio &amp; sound level was very bad. So why didn't they fix it?,10-01-2016 20:47:45,10490,28700,false,782321125984436224
Twitter for Android,I won the debate if you decide without watching the totally one-sided "spin" that followed. This despite the really bad microphone.,10-01-2016 20:16:05,10657,36480,false,782313153308884992
Twitter for iPhone,Crooked H is nasty to Sanders supporters behind closed doors. Owned by Wall St and Politicians HRC is not with you. https://t.co/WN1lyCDXla,10-01-2016 17:01:31,16300,30793,false,782264189574377472
Twitter for iPhone,I believe in #AmericaFirst and that means FAMILY FIRST! My childcare plan reflects the needs of modern working-clas… https://t.co/RCnZZtTk4c,10-01-2016 00:52:15,17291,40277,false,782020266771812352
Twitter for iPhone,Thank you Novi Michigan! Get out and VOTE #TrumpPence16 on 11/8. Together WE WILL MAKE AMERICA GREAT AGAIN!… https://t.co/n7Gd6Xc18H,09-30-2016 23:01:50,10347,25323,false,781992481160323072
